Date,Close,High,Low,Open,Volume
2022-03-02,133.3887176513672,134.07363858013736,131.90190155372292,133.4447243246417,23520000
2022-03-03,132.72262573242188,135.24029431326773,131.8562994539406,134.81456495195397,24604000
2022-03-04,130.74713134765625,132.6750434625872,129.19192148220066,131.75916874799498,30430000
2022-03-07,125.26773071289062,130.57714987008313,125.18496092413871,130.33232674161766,45112000
2022-03-08,125.98733520507812,130.0963991793199,124.5699036581928,125.14034587725057,40428000
2022-03-09,132.24734497070312,132.56007791135033,128.75877778532615,130.0964193195806,37026000
2022-03-10,131.2655487060547,132.10064255507427,129.76188368845354,130.11227705245972,27102000
2022-03-11,128.72900390625,132.61950820403771,128.49210616604088,132.31519979996398,31526000
2022-03-14,124.8439712524414,129.26278859105312,124.17391792288964,129.10518948279775,38812000
2022-03-15,128.06243896484375,128.71317811067638,124.61550282436785,125.85996865327388,30920000
2022-03-16,132.1090545654297,132.16108344524727,127.6030057057171,129.58394480607387,35576000
2022-03-17,132.6626434326172,132.90202164574634,131.02317416057818,131.9787056808196,28264000
2022-03-18,134.92906188964844,135.0465201210338,131.09604557963877,132.25179767226226,44566000
2022-03-21,134.90524291992188,135.84540769117993,132.91389828078516,134.96669446454987,26832000
2022-03-22,138.63865661621094,139.81027445788428,134.90526665885673,134.90526665885673,35496000
2022-03-23,137.06016540527344,138.36162868482575,136.62354624695533,137.48341434965386,25154000
2022-03-24,140.3276824951172,140.37426649245424,136.53976827528788,137.97652160094876,26396000
2022-03-25,140.42779541015625,140.78661319393285,138.50930604145182,140.6686558555551,24126000
2022-03-28,140.21221923828125,140.75440862104264,138.5826564041628,139.66208940065627,35050000
2022-03-29,141.2529754638672,142.52966445696305,140.79008476675781,141.39374081978931,34318000
2022-03-30,140.6909637451172,141.46608819585558,140.3554379628545,141.20787975036384,19884000
2022-03-31,137.84521484375,140.85898818058075,137.80259350469294,140.80446372092825,37524000
2022-04-01,138.91868591308594,139.23636461681514,137.09188211987873,138.27390583221185,25942000
2022-04-04,141.71490478515625,142.44890540515198,139.07729707607575,139.12487931284696,25942000
2022-04-05,139.35528564453125,141.73368579741756,139.1486221170371,141.6132631535425,21418000
2022-04-06,135.34783935546875,138.13561937873442,134.3258953417317,137.53048114777272,32468000
2022-04-07,134.69415283203125,135.95893878121728,133.0477410449295,134.81457550647184,26234000
2022-04-08,132.1160125732422,134.4775643861143,131.79683653197742,134.39182259689332,25142000
2022-04-11,127.69122314453125,130.9314878851211,127.5375867080851,130.66485501072566,36884000
2022-04-12,126.59198760986328,130.44334266181815,125.67462307577014,130.44334266181815,32710000
2022-04-13,128.7523193359375,129.18845446203287,126.61824282890016,126.87496906105243,27928000
2022-04-14,125.61614227294922,129.3326910511807,125.48827070120589,129.3326910511807,31598000
2022-04-18,126.55431365966797,127.0855981275949,125.07295002814799,125.88376118192888,20808000
2022-04-19,128.86631774902344,129.18745998099084,125.88326290264443,126.56918205499946,26490000
2022-04-20,126.91461944580078,130.24410511069215,126.3793722886123,129.7415575029072,31696000
2022-04-21,123.71746063232422,128.95501432098166,123.43198996855905,128.11397656104157,36446000
2022-04-22,118.58399200439453,124.2998111661898,117.87974172587664,123.9013440203295,56884000
2022-04-25,121.99225616455078,122.19396638087383,117.46936605512546,118.05417670442226,46128000
2022-04-26,117.6071548461914,121.43322887611035,117.46937661496328,121.21962308439458,73054000
2022-04-27,113.28993225097656,116.2115203098223,111.74562732959535,113.46338958402451,91820000
2022-04-28,117.48076629638672,118.59785963790864,113.11200403723606,115.39179161420873,48884000
2022-04-29,113.10655212402344,116.88356150708636,112.8141467885434,115.7084801576087,42676000
2022-05-02,115.5583267211914,115.71939696071765,111.61033248451041,112.40825746611199,35534000
2022-05-03,116.3027114868164,117.40097459460361,115.01463371515267,115.40714926550513,24968000
2022-05-04,121.18640899658203,121.77469077330238,114.10420454212863,116.00287299219873,49916000
2022-05-05,115.48150634765625,119.97516100768799,113.99469020299561,119.14750092797412,45840000
2022-05-06,114.72917175292969,116.5381358862753,113.01339074570949,114.17211482737774,39710000
2022-05-09,111.52210235595703,114.06555074428341,111.01609125808115,112.25460544901141,40802000
2022-05-10,113.3895492553711,115.22824850518352,111.90818559117898,114.49227422836657,39900000
2022-05-11,112.60401153564453,115.34173644656327,112.24123109079025,112.24123109079025,37534000
2022-05-12,111.85218048095703,113.29042361789074,108.85921908657511,110.3985706744424,53836000
2022-05-13,115.03050231933594,116.83896736441086,112.60650078179894,113.52633818857002,35038000
2022-05-16,113.43909454345703,115.14893128175876,112.88848081709932,113.94510560866848,25990000
2022-05-17,115.44928741455078,115.87253633398905,113.86037975364924,115.81355766184248,23054000
2022-05-18,110.91597747802734,114.38571397191099,110.57499924968252,113.98922818748704,35126000
2022-05-19,109.41380310058594,112.01672181932308,109.03317553495751,110.45209689987173,34144000
2022-05-20,107.95077514648438,111.19749090818948,104.86662695851531,110.96702866649967,48962000
2022-05-23,110.50811004638672,111.16181369829215,107.78525231071643,108.62431643799094,37184000
2022-05-24,105.03861236572266,105.52282133432277,100.98901793756491,104.84235455827432,76780000
2022-05-25,104.87504577636719,105.56393689303482,102.94367020306227,104.0627448772428,40258000
2022-05-26,106.8450927734375,107.69455509948278,104.30015422152373,104.7481849485602,37948000
2022-05-27,111.3293228149414,111.3308125955402,108.17925358101334,108.52073095633479,37914000
2022-05-31,112.76213073730469,114.71778933805305,111.09342507870902,111.7555532063443,50012000
2022-06-01,112.89097595214844,116.0722700821291,112.25462032822502,113.84551695037166,36606000
2022-06-02,116.58867645263672,116.863242236052,111.95378036843927,112.99801816382626,37992000
2022-06-03,113.53426361083984,115.2991165371884,112.52075159132542,115.04239030742981,26136000
2022-06-06,115.79373168945312,118.29802241385896,115.14300011660191,115.6787463489471,33542000
2022-06-07,116.11984252929688,116.65658702589174,114.0407818998257,114.46551304706918,31590000
2022-06-08,116.16395568847656,117.52836028330441,115.57517473426661,115.73525430628604,26108000
2022-06-09,113.82617950439453,117.25923874880715,113.76720083398786,115.3050626696795,25798000
2022-06-10,110.18447875976562,112.28336793856525,109.3959688716571,111.45669849147991,41452000
2022-06-13,105.45738220214844,107.83529107558937,105.18628753798215,105.84791642014875,47252000
2022-06-14,105.77754974365234,106.97592316690826,104.87009945591228,105.5986399557648,33706000
2022-06-15,108.79975128173828,110.44416645951732,106.7231636370719,107.59096455911155,39698000
2022-06-16,105.1015396118164,107.69355345483342,104.21391025532901,106.27860230897124,51684000
2022-06-17,106.20178985595703,107.7441135350495,104.12272168588028,105.10154532268795,51376000
2022-06-21,110.56361389160156,111.50080688982577,107.64548911545747,107.97209137326078,47416000
2022-06-22,110.50761413574219,112.35026855081978,109.4123229035937,109.58479714760662,30774000
2022-06-23,111.2554702758789,111.7515747494861,109.529283524712,111.24506449929154,28362000
2022-06-24,116.93807983398438,117.0411696178319,111.95972504269348,112.00185482451673,41164000
2022-06-27,114.81539916992188,117.53725815108606,114.16714052686946,117.23345639112544,36420000
2022-06-28,111.02304077148438,116.27844224563663,110.8649425315994,114.784683854193,35792000
2022-06-29,110.71971893310547,112.16589494206592,109.8980029257133,110.57153493394433,24716000
2022-06-30,108.00529479980469,109.91337852535331,105.81174794310992,109.03318289219757,43170000
2022-07-01,107.78177642822266,108.28976888662308,105.79241280402681,106.98434306481707,35476000
2022-07-05,112.26750183105469,112.38049828174634,104.80219643466671,106.15916719622534,39342000
2022-07-06,113.56499481201172,114.57355354870796,110.49620571439615,112.30616050739741,37432000
2022-07-07,117.73898315429688,118.14191207685637,113.82420284830546,114.06853442164258,40936000
2022-07-08,118.30445861816406,118.63304215997859,115.87400669825091,116.21944668919558,38238000
2022-07-11,114.6597900390625,116.9608884830124,114.31683045021927,116.9608884830124,31196000
2022-07-12,113.01834869384766,115.94588857717979,112.69075577017246,115.19355693473877,29960000
2022-07-13,110.37478637695312,113.19230171782554,110.22412191978457,110.71922817942544,43722000
2022-07-14,109.3974380493164,110.116563348243,107.42046926064337,109.24182028143328,37004000
2022-07-15,110.79505157470703,112.14607830712104,109.92526931854086,111.01609870201857,46770000
2022-07-18,108.07169342041016,112.68082434708725,107.41749833919559,111.64996438782659,43164600
2022-07-19,112.80968475341797,113.01783808815178,108.59703937527189,109.87570205635436,36530900
2022-07-20,112.8989028930664,114.38571897797333,111.49138548098223,112.1753157376498,35600400
2022-07-21,113.33502197265625,113.54318286379541,110.13341581141034,113.27555175366626,32676200
2022-07-22,106.9516372680664,111.35260768410927,105.56394075969678,110.02438896081073,48901200
2022-07-25,106.56507110595703,108.90432910851514,105.36570699180157,107.45716230393901,34690900
2022-07-26,104.09693908691406,106.25777860539752,103.15529199478907,105.66305372814293,47991000
2022-07-27,112.0662841796875,112.9088193610781,107.06067446511638,108.29968789382276,59858500
2022-07-28,113.2160873413086,113.33502778538879,110.48034369240179,111.3823490591432,32816600
2022-07-29,115.2976303100586,115.68420188473884,112.06628125487264,112.08610970412361,37223400
2022-08-01,113.85045623779297,115.69410865783321,113.33502246319186,114.28659134517281,26034300
2022-08-02,114.11808776855469,115.32736606008014,112.72048458212805,112.9980223744773,20236000
2022-08-03,117.04217529296875,117.57743004257439,114.46502867668626,114.69300293008928,28499000
2022-08-04,117.15120697021484,117.73601771278302,115.86262990419868,116.44744820910513,21602900
2022-08-05,116.4375228881836,117.07189713527843,114.98044193983411,115.20842372972953,19159500
2022-08-08,116.26901245117188,119.09396129560791,115.85269823014673,117.34942843143419,19138300
2022-08-09,115.60490417480469,116.28884199524232,114.69299212244628,116.11042376218631,19086500
2022-08-10,118.64791870117188,119.85719697468683,117.36926354294056,117.73600666493809,30930400
2022-08-11,117.79547119140625,120.4221809525822,117.517933416611,120.21402762148577,24293700
2022-08-12,120.61051940917969,120.61051940917969,118.41003042457679,119.20300201694565,19096300
2022-08-15,121.00699615478516,121.22506370449337,119.54991531113217,120.06534151398492,19494800
2022-08-16,120.6303482055664,121.3539353982233,119.57966720477233,120.45192996370155,19041200
2022-08-17,118.49923706054688,120.22394148614529,118.33072550149306,119.06422683250173,22847000
2022-08-18,119.11378479003906,119.75807324012199,117.67653233875487,118.38029100928513,17987700
2022-08-19,116.17980194091797,118.10275306426914,115.73376016351709,118.0135401713866,21809500
2022-08-22,113.23591613769531,114.61369850167412,112.84934454275668,114.18747756849332,21456600
2022-08-23,112.85926055908203,113.999154474037,112.43303961913671,112.48260318331054,15870400
2022-08-24,112.69074249267578,113.77115848347056,111.87795005297879,112.50241004709838,17734600
2022-08-25,115.62474060058594,115.69412505365322,113.10706427704174,113.23591895778435,16956800
2022-08-26,109.37020111083984,114.10819530678634,109.22152553382008,113.71170945594355,37245700
2022-08-29,108.45828247070312,109.97483376444924,107.84373662281749,109.02327231665438,21191200
2022-08-30,107.98250579833984,109.52879220958579,106.8525261036081,109.2016908341797,27513300
2022-08-31,107.26883697509766,109.87571872929853,107.17962406819578,109.67747958870974,28627000
2022-09-01,108.77545928955078,109.47921797382328,106.4163805635808,107.32829258582089,28360900
2022-09-02,106.90206909179688,109.76666731895013,106.31725842726799,109.61798420619859,24160700
2022-09-06,105.87122344970703,107.08050183935515,104.85027753257934,106.3569221880662,25068300
2022-09-07,108.48800659179688,109.01335460790509,105.96042387910643,106.11901365650074,23167000
2022-09-08,107.42741394042969,108.63669221562516,106.21814322757177,107.09040592922442,24238300
2022-09-09,109.67745971679688,110.01446770720469,108.06178152061504,108.11134507795128,23197700
2022-09-12,109.88562774658203,110.63895005732203,108.9638014180946,110.01448242562333,22966800
2022-09-13,103.40310668945312,107.34812886109147,103.17512488610275,106.85252347865307,38172900
2022-09-14,104.0771255493164,104.35466334080722,102.74890681508529,103.65090463743046,26395100
2022-09-15,102.00550079345703,104.34475118044541,101.45041763715635,103.11565198138281,34188300
